title,artist,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,track_href,analysis_url,duration_ms,time_signature
glory box,Portishead,spotify:track:3Ty7OTBNSigGEpeW2PqcsC,0.51,0.434,1,-10.004,1,0.0361,0.177,0.516,0.0603,0.207,119.695,audio_features,3Ty7OTBNSigGEpeW2PqcsC,https://api.spotify.com/v1/tracks/3Ty7OTBNSigGEpeW2PqcsC,https://api.spotify.com/v1/audio-analysis/3Ty7OTBNSigGEpeW2PqcsC,308627,4
bird of paradise,Snowy White,spotify:track:1JGW1e2tacnCgBPfRH0haY,0.474,0.443,1,-11.422,1,0.0365,0.6,0.607,0.316,0.313,143.644,audio_features,1JGW1e2tacnCgBPfRH0haY,https://api.spotify.com/v1/tracks/1JGW1e2tacnCgBPfRH0haY,https://api.spotify.com/v1/audio-analysis/1JGW1e2tacnCgBPfRH0haY,281467,4
'n beetje verliefd,Andre Hazes,spotify:track:0S2ouZVvsK5lsCGIe6TZoP,0.307,0.57,0,-8.707,1,0.0331,0.0412,0.0,0.194,0.22,196.078,audio_features,0S2ouZVvsK5lsCGIe6TZoP,https://api.spotify.com/v1/tracks/0S2ouZVvsK5lsCGIe6TZoP,https://api.spotify.com/v1/audio-analysis/0S2ouZVvsK5lsCGIe6TZoP,250147,3
behind blue eyes,Limp Bizkit,spotify:track:1MTQHCpraD4S8g5PAFKzoj,0.595,0.489,7,-6.66,1,0.0271,0.497,0.0,0.119,0.0902,120.315,audio_features,1MTQHCpraD4S8g5PAFKzoj,https://api.spotify.com/v1/tracks/1MTQHCpraD4S8g5PAFKzoj,https://api.spotify.com/v1/audio-analysis/1MTQHCpraD4S8g5PAFKzoj,269973,4
i wish it would rain down - 2016 remaster,Phil Collins,spotify:track:4F2t297QK40XFcIHqkmLHs,0.51,0.667,8,-4.715,1,0.0294,0.292,0.00683,0.313,0.356,125.887,audio_features,4F2t297QK40XFcIHqkmLHs,https://api.spotify.com/v1/tracks/4F2t297QK40XFcIHqkmLHs,https://api.spotify.com/v1/audio-analysis/4F2t297QK40XFcIHqkmLHs,327747,4
"can't stop the feeling! (from dreamworks animation's ""trolls"")",Justin Timberlake,spotify:track:1WkMMavIMc4JZ8cfMmxHkI,0.669,0.832,0,-5.721,1,0.0682,0.0106,0.0,0.0968,0.7,113.035,audio_features,1WkMMavIMc4JZ8cfMmxHkI,https://api.spotify.com/v1/tracks/1WkMMavIMc4JZ8cfMmxHkI,https://api.spotify.com/v1/audio-analysis/1WkMMavIMc4JZ8cfMmxHkI,237547,4
midnight train to georgia,Gladys Knight & The Pips,spotify:track:7MF7QAodbGzNYav5ZfIhAY,0.595,0.379,10,-12.058,0,0.0454,0.271,2.81e-05,0.1,0.448,92.006,audio_features,7MF7QAodbGzNYav5ZfIhAY,https://api.spotify.com/v1/tracks/7MF7QAodbGzNYav5ZfIhAY,https://api.spotify.com/v1/audio-analysis/7MF7QAodbGzNYav5ZfIhAY,279333,4
don't speak,No Doubt,spotify:track:6urCAbunOQI4bLhmGpX7iS,0.52,0.709,5,-7.125,0,0.0352,0.247,1.78e-05,0.18,0.536,76.039,audio_features,6urCAbunOQI4bLhmGpX7iS,https://api.spotify.com/v1/tracks/6urCAbunOQI4bLhmGpX7iS,https://api.spotify.com/v1/audio-analysis/6urCAbunOQI4bLhmGpX7iS,263560,4
ik wou dat ik jou was,Veldhuis & Kemper,spotify:track:5t6mxGSbrfKjocqUlsyAZH,0.362,0.611,7,-6.168,1,0.0367,0.536,0.0,0.112,0.491,159.875,audio_features,5t6mxGSbrfKjocqUlsyAZH,https://api.spotify.com/v1/tracks/5t6mxGSbrfKjocqUlsyAZH,https://api.spotify.com/v1/audio-analysis/5t6mxGSbrfKjocqUlsyAZH,236920,4
london calling - remastered,The Clash,spotify:track:5jzma6gCzYtKB1DbEwFZKH,0.651,0.801,0,-7.34,1,0.0514,0.123,0.0,0.0825,0.776,133.769,audio_features,5jzma6gCzYtKB1DbEwFZKH,https://api.spotify.com/v1/tracks/5jzma6gCzYtKB1DbEwFZKH,https://api.spotify.com/v1/audio-analysis/5jzma6gCzYtKB1DbEwFZKH,200480,4
listen to the music,The Doobie Brothers,spotify:track:7Ar4G7Ci11gpt6sfH9Cgz5,0.645,0.598,1,-13.18,0,0.0335,0.221,3.53e-06,0.0721,0.913,105.929,audio_features,7Ar4G7Ci11gpt6sfH9Cgz5,https://api.spotify.com/v1/tracks/7Ar4G7Ci11gpt6sfH9Cgz5,https://api.spotify.com/v1/audio-analysis/7Ar4G7Ci11gpt6sfH9Cgz5,227267,4
run to you,Bryan Adams,spotify:track:2RWFncSWZEhSRRifqiDNVV,0.561,0.811,4,-6.157,1,0.0265,0.00515,3.6e-05,0.287,0.635,126.593,audio_features,2RWFncSWZEhSRRifqiDNVV,https://api.spotify.com/v1/tracks/2RWFncSWZEhSRRifqiDNVV,https://api.spotify.com/v1/audio-analysis/2RWFncSWZEhSRRifqiDNVV,233270,4
my way,Herman Brood,spotify:track:2PSAQqjeeDG3QKWv8Jaiz5,0.411,0.118,2,-13.869,1,0.0441,0.847,0.0,0.0909,0.19,81.504,audio_features,2PSAQqjeeDG3QKWv8Jaiz5,https://api.spotify.com/v1/tracks/2PSAQqjeeDG3QKWv8Jaiz5,https://api.spotify.com/v1/audio-analysis/2PSAQqjeeDG3QKWv8Jaiz5,283293,4
you know i'm no good,Amy Winehouse,spotify:track:4zQuwW24dweWcaX0fEJkP2,0.705,0.806,9,-3.607,1,0.0309,0.0132,0.00428,0.0701,0.734,103.383,audio_features,4zQuwW24dweWcaX0fEJkP2,https://api.spotify.com/v1/tracks/4zQuwW24dweWcaX0fEJkP2,https://api.spotify.com/v1/audio-analysis/4zQuwW24dweWcaX0fEJkP2,256947,4
fool to cry - remastered 2009,The Rolling Stones,spotify:track:3T8dfE0azJUmXJA3QlmiZ5,0.444,0.454,5,-7.434,1,0.0419,0.892,0.0546,0.114,0.236,67.848,audio_features,3T8dfE0azJUmXJA3QlmiZ5,https://api.spotify.com/v1/tracks/3T8dfE0azJUmXJA3QlmiZ5,https://api.spotify.com/v1/audio-analysis/3T8dfE0azJUmXJA3QlmiZ5,305400,4
hopelessly devoted to you - from “grease”,Olivia Newton-John,spotify:track:5BUq9bdtsm3LWw5laJeJ4R,0.59,0.338,11,-13.101,0,0.03,0.292,0.0131,0.121,0.322,110.581,audio_features,5BUq9bdtsm3LWw5laJeJ4R,https://api.spotify.com/v1/tracks/5BUq9bdtsm3LWw5laJeJ4R,https://api.spotify.com/v1/audio-analysis/5BUq9bdtsm3LWw5laJeJ4R,185360,3
feeling good,Nina Simone,spotify:track:6Rqn2GFlmvmV4w9Ala0I1e,0.399,0.326,7,-9.239,0,0.0386,0.864,0.0,0.191,0.546,79.206,audio_features,6Rqn2GFlmvmV4w9Ala0I1e,https://api.spotify.com/v1/tracks/6Rqn2GFlmvmV4w9Ala0I1e,https://api.spotify.com/v1/audio-analysis/6Rqn2GFlmvmV4w9Ala0I1e,174000,4
wat zou je doen?,BLØF,spotify:track:5iKaPg25J8rrEBHXsM8SLx,0.349,0.51,0,-7.592,1,0.0339,0.397,0.0,0.705,0.22,184.405,audio_features,5iKaPg25J8rrEBHXsM8SLx,https://api.spotify.com/v1/tracks/5iKaPg25J8rrEBHXsM8SLx,https://api.spotify.com/v1/audio-analysis/5iKaPg25J8rrEBHXsM8SLx,290733,3
lost without you,Krezip,spotify:track:6fz5mW8Tx9AtOhFGHvMFY2,0.743,0.239,8,-7.632,1,0.0384,0.369,0.0,0.159,0.236,93.881,audio_features,6fz5mW8Tx9AtOhFGHvMFY2,https://api.spotify.com/v1/tracks/6fz5mW8Tx9AtOhFGHvMFY2,https://api.spotify.com/v1/audio-analysis/6fz5mW8Tx9AtOhFGHvMFY2,194785,4
alie,Normaal,spotify:track:4vYH0uBbpU3M5I4jSsMCW3,0.515,0.766,9,-10.867,1,0.0557,0.142,0.0,0.0552,0.93,93.393,audio_features,4vYH0uBbpU3M5I4jSsMCW3,https://api.spotify.com/v1/tracks/4vYH0uBbpU3M5I4jSsMCW3,https://api.spotify.com/v1/audio-analysis/4vYH0uBbpU3M5I4jSsMCW3,180847,4
pamela,TOTO,spotify:track:3LFdvM7nIV8t02zyhYLvJo,0.583,0.414,5,-16.409,1,0.0289,0.13,0.000616,0.064,0.532,97.542,audio_features,3LFdvM7nIV8t02zyhYLvJo,https://api.spotify.com/v1/tracks/3LFdvM7nIV8t02zyhYLvJo,https://api.spotify.com/v1/audio-analysis/3LFdvM7nIV8t02zyhYLvJo,309533,4
september morn,Neil Diamond,spotify:track:2CXkN6UAb3jAFwz4VbsDq0,0.419,0.23,10,-17.102,1,0.0359,0.628,5.85e-06,0.222,0.199,128.892,audio_features,2CXkN6UAb3jAFwz4VbsDq0,https://api.spotify.com/v1/tracks/2CXkN6UAb3jAFwz4VbsDq0,https://api.spotify.com/v1/audio-analysis/2CXkN6UAb3jAFwz4VbsDq0,232000,4
blaosmuziek,Gé Reinders,spotify:track:630IU8ZJ65Ck5nWlQWj9Q8,0.265,0.126,8,-13.982,1,0.0421,0.944,0.000933,0.325,0.179,60.536,audio_features,630IU8ZJ65Ck5nWlQWj9Q8,https://api.spotify.com/v1/tracks/630IU8ZJ65Ck5nWlQWj9Q8,https://api.spotify.com/v1/audio-analysis/630IU8ZJ65Ck5nWlQWj9Q8,231533,3
unchain my heart,Joe Cocker,spotify:track:6oyYKWTbYt5Zb8tIiLZbmH,0.751,0.674,9,-12.976,0,0.0425,0.0214,0.000143,0.32,0.696,117.969,audio_features,6oyYKWTbYt5Zb8tIiLZbmH,https://api.spotify.com/v1/tracks/6oyYKWTbYt5Zb8tIiLZbmH,https://api.spotify.com/v1/audio-analysis/6oyYKWTbYt5Zb8tIiLZbmH,304293,4
i wanna dance with somebody (who loves me),Whitney Houston,spotify:track:2tUBqZG2AbRi7Q0BIrVrEj,0.709,0.824,1,-8.824,1,0.0453,0.207,0.000307,0.0888,0.867,118.818,audio_features,2tUBqZG2AbRi7Q0BIrVrEj,https://api.spotify.com/v1/tracks/2tUBqZG2AbRi7Q0BIrVrEj,https://api.spotify.com/v1/audio-analysis/2tUBqZG2AbRi7Q0BIrVrEj,291293,4
uninvited,Alanis Morissette,spotify:track:7c1iI6dwdCpHGYT8DGEfab,0.38,0.538,2,-5.493,1,0.0313,0.0223,0.00487,0.094,0.193,127.416,audio_features,7c1iI6dwdCpHGYT8DGEfab,https://api.spotify.com/v1/tracks/7c1iI6dwdCpHGYT8DGEfab,https://api.spotify.com/v1/audio-analysis/7c1iI6dwdCpHGYT8DGEfab,276200,4
all i need - edit,Air,spotify:track:7McBhhOtsmzZoS4r62dvNp,0.498,0.418,7,-11.921,0,0.0272,0.878,0.00102,0.201,0.216,94.722,audio_features,7McBhhOtsmzZoS4r62dvNp,https://api.spotify.com/v1/tracks/7McBhhOtsmzZoS4r62dvNp,https://api.spotify.com/v1/audio-analysis/7McBhhOtsmzZoS4r62dvNp,241933,4
tequila sunrise - 2013 remaster,Eagles,spotify:track:1WYokrkFOb9TFVuTrmxTTt,0.632,0.397,7,-12.855,1,0.0265,0.536,0.0421,0.106,0.731,110.578,audio_features,1WYokrkFOb9TFVuTrmxTTt,https://api.spotify.com/v1/tracks/1WYokrkFOb9TFVuTrmxTTt,https://api.spotify.com/v1/audio-analysis/1WYokrkFOb9TFVuTrmxTTt,173057,4
mr. jones,Counting Crows,spotify:track:5DiXcVovI0FcY2s0icWWUu,0.578,0.817,0,-6.542,1,0.0363,0.183,3.06e-06,0.285,0.726,141.621,audio_features,5DiXcVovI0FcY2s0icWWUu,https://api.spotify.com/v1/tracks/5DiXcVovI0FcY2s0icWWUu,https://api.spotify.com/v1/audio-analysis/5DiXcVovI0FcY2s0icWWUu,272293,4
words,Bee Gees,spotify:track:07PIhdmyYIw8dMeDMsx9FU,0.259,0.289,2,-10.491,1,0.0285,0.14,0.0,0.162,0.246,80.326,audio_features,07PIhdmyYIw8dMeDMsx9FU,https://api.spotify.com/v1/tracks/07PIhdmyYIw8dMeDMsx9FU,https://api.spotify.com/v1/audio-analysis/07PIhdmyYIw8dMeDMsx9FU,198453,4
in a lifetime - remastered,Clannad,spotify:track:6MXOP2futpG84fk4Oqou5Y,0.462,0.519,2,-9.957,0,0.0302,0.429,3.47e-05,0.0865,0.304,133.54,audio_features,6MXOP2futpG84fk4Oqou5Y,https://api.spotify.com/v1/tracks/6MXOP2futpG84fk4Oqou5Y,https://api.spotify.com/v1/audio-analysis/6MXOP2futpG84fk4Oqou5Y,187987,4
proud mary,Creedence Clearwater Revival,spotify:track:6pxWv6GV35VGmcPf5dh6CH,0.699,0.641,2,-7.564,1,0.0289,0.13,0.000218,0.0601,0.728,120.745,audio_features,6pxWv6GV35VGmcPf5dh6CH,https://api.spotify.com/v1/tracks/6pxWv6GV35VGmcPf5dh6CH,https://api.spotify.com/v1/audio-analysis/6pxWv6GV35VGmcPf5dh6CH,187213,4
don't go breaking my heart,Elton John,spotify:track:7HW5WIw7ZgZORCzUxv5gW5,0.729,0.844,5,-8.824,1,0.0344,0.149,2.87e-06,0.0604,0.777,131.459,audio_features,7HW5WIw7ZgZORCzUxv5gW5,https://api.spotify.com/v1/tracks/7HW5WIw7ZgZORCzUxv5gW5,https://api.spotify.com/v1/audio-analysis/7HW5WIw7ZgZORCzUxv5gW5,275440,4
wanted dead or alive,Bon Jovi,spotify:track:0oerlffJSzhRVvtDfLcp3N,0.252,0.802,7,-3.976,1,0.0391,0.13,0.0146,0.309,0.253,150.056,audio_features,0oerlffJSzhRVvtDfLcp3N,https://api.spotify.com/v1/tracks/0oerlffJSzhRVvtDfLcp3N,https://api.spotify.com/v1/audio-analysis/0oerlffJSzhRVvtDfLcp3N,308667,4
pinball wizard,The Who,spotify:track:6LbbHFEajG9e4m0G3L47c4,0.543,0.715,2,-8.89,1,0.0356,0.0192,0.0,0.256,0.468,124.011,audio_features,6LbbHFEajG9e4m0G3L47c4,https://api.spotify.com/v1/tracks/6LbbHFEajG9e4m0G3L47c4,https://api.spotify.com/v1/audio-analysis/6LbbHFEajG9e4m0G3L47c4,180943,4
if you leave me now,Chicago,spotify:track:0KMGxYKeUzK9wc5DZCt3HT,0.434,0.563,11,-6.784,1,0.0268,0.0197,0.000824,0.128,0.275,104.183,audio_features,0KMGxYKeUzK9wc5DZCt3HT,https://api.spotify.com/v1/tracks/0KMGxYKeUzK9wc5DZCt3HT,https://api.spotify.com/v1/audio-analysis/0KMGxYKeUzK9wc5DZCt3HT,235373,4
night boat to cairo,Madness,spotify:track:2bspsdHJfZf4URZsTUMW8B,0.314,0.974,3,-5.011,0,0.0431,0.118,0.121,0.0749,0.598,155.551,audio_features,2bspsdHJfZf4URZsTUMW8B,https://api.spotify.com/v1/tracks/2bspsdHJfZf4URZsTUMW8B,https://api.spotify.com/v1/audio-analysis/2bspsdHJfZf4URZsTUMW8B,211227,4
suzanne,Herman van Veen,spotify:track:1BNp77RjuxC9koWD67CNiL,0.628,0.163,9,-21.221,1,0.0337,0.928,0.0123,0.115,0.176,129.05,audio_features,1BNp77RjuxC9koWD67CNiL,https://api.spotify.com/v1/tracks/1BNp77RjuxC9koWD67CNiL,https://api.spotify.com/v1/audio-analysis/1BNp77RjuxC9koWD67CNiL,239227,4
why does my heart feel so bad?,Moby,spotify:track:22folQ3QnjKJJbLio4clzr,0.598,0.624,7,-6.923,1,0.0332,0.00108,0.0755,0.0826,0.0451,98.004,audio_features,22folQ3QnjKJJbLio4clzr,https://api.spotify.com/v1/tracks/22folQ3QnjKJJbLio4clzr,https://api.spotify.com/v1/audio-analysis/22folQ3QnjKJJbLio4clzr,264827,4
too much love will kill you,Brian May,spotify:track:4eFQWH7aVImqUcYSVMhgSz,0.362,0.294,7,-7.972,1,0.0311,0.855,1.47e-06,0.11,0.192,78.045,audio_features,4eFQWH7aVImqUcYSVMhgSz,https://api.spotify.com/v1/tracks/4eFQWH7aVImqUcYSVMhgSz,https://api.spotify.com/v1/audio-analysis/4eFQWH7aVImqUcYSVMhgSz,268577,4
scarborough fair / canticle,Simon & Garfunkel,spotify:track:3g2fYZW5v2od8KIF7VktT0,0.336,0.248,2,-15.626,1,0.0324,0.65,0.0,0.113,0.298,128.548,audio_features,3g2fYZW5v2od8KIF7VktT0,https://api.spotify.com/v1/tracks/3g2fYZW5v2od8KIF7VktT0,https://api.spotify.com/v1/audio-analysis/3g2fYZW5v2od8KIF7VktT0,190347,3
life's what you make it - 1997 remaster,Talk Talk,spotify:track:2iWTHXaFtRSMhd5OLpYD7f,0.525,0.804,1,-7.575,1,0.0321,0.00367,0.285,0.0382,0.935,91.951,audio_features,2iWTHXaFtRSMhd5OLpYD7f,https://api.spotify.com/v1/tracks/2iWTHXaFtRSMhd5OLpYD7f,https://api.spotify.com/v1/audio-analysis/2iWTHXaFtRSMhd5OLpYD7f,268893,4
harvest moon,Neil Young,spotify:track:5l9c6bJmzvftumhz4TMPgk,0.648,0.309,2,-12.432,1,0.0264,0.526,0.000249,0.124,0.407,112.929,audio_features,5l9c6bJmzvftumhz4TMPgk,https://api.spotify.com/v1/tracks/5l9c6bJmzvftumhz4TMPgk,https://api.spotify.com/v1/audio-analysis/5l9c6bJmzvftumhz4TMPgk,303213,4
how you gonna see me now,Alice Cooper,spotify:track:0spN4UlSI0X6YSYCWpSzgz,0.544,0.336,5,-14.413,1,0.038,0.458,3.48e-06,0.133,0.298,136.516,audio_features,0spN4UlSI0X6YSYCWpSzgz,https://api.spotify.com/v1/tracks/0spN4UlSI0X6YSYCWpSzgz,https://api.spotify.com/v1/audio-analysis/0spN4UlSI0X6YSYCWpSzgz,235973,4
sgt. pepper's lonely hearts club band - remastered 2009,The Beatles,spotify:track:4fUKE8EULjQdHF4zb0M8FO,0.451,0.673,7,-9.115,1,0.0734,0.0857,0.00225,0.797,0.583,95.513,audio_features,4fUKE8EULjQdHF4zb0M8FO,https://api.spotify.com/v1/tracks/4fUKE8EULjQdHF4zb0M8FO,https://api.spotify.com/v1/audio-analysis/4fUKE8EULjQdHF4zb0M8FO,122893,4
the dolphin's cry,Live,spotify:track:6FPnecQDKOWSAKDKBAZ7ZG,0.342,0.792,5,-6.001,0,0.0391,0.000442,8.57e-06,0.142,0.431,149.744,audio_features,6FPnecQDKOWSAKDKBAZ7ZG,https://api.spotify.com/v1/tracks/6FPnecQDKOWSAKDKBAZ7ZG,https://api.spotify.com/v1/audio-analysis/6FPnecQDKOWSAKDKBAZ7ZG,264160,4
babooshka - 2018 remaster,Kate Bush,spotify:track:4DkKgGqqfx8C79RFo8ZuTl,0.487,0.362,5,-12.041,0,0.0382,0.759,1.63e-05,0.0673,0.292,108.778,audio_features,4DkKgGqqfx8C79RFo8ZuTl,https://api.spotify.com/v1/tracks/4DkKgGqqfx8C79RFo8ZuTl,https://api.spotify.com/v1/audio-analysis/4DkKgGqqfx8C79RFo8ZuTl,199227,4
sing for the moment,Eminem,spotify:track:3CpoeW0cZSDzIRv5z34F87,0.668,0.824,5,-4.164,0,0.137,0.0017,3.05e-06,0.0426,0.185,163.961,audio_features,3CpoeW0cZSDzIRv5z34F87,https://api.spotify.com/v1/tracks/3CpoeW0cZSDzIRv5z34F87,https://api.spotify.com/v1/audio-analysis/3CpoeW0cZSDzIRv5z34F87,339547,4
het land van maas en waal,Boudewijn de Groot,spotify:track:4x14MYKCJ2DhI2eRSxyhUQ,0.739,0.557,2,-12.04,1,0.0594,0.362,1.96e-05,0.122,0.946,126.083,audio_features,4x14MYKCJ2DhI2eRSxyhUQ,https://api.spotify.com/v1/tracks/4x14MYKCJ2DhI2eRSxyhUQ,https://api.spotify.com/v1/audio-analysis/4x14MYKCJ2DhI2eRSxyhUQ,179600,4
hijo de la luna,Mecano,spotify:track:2LmlZvAmT1L0O3iPVSQWOX,0.45,0.527,1,-7.212,0,0.0341,0.695,8.31e-06,0.0685,0.569,179.474,audio_features,2LmlZvAmT1L0O3iPVSQWOX,https://api.spotify.com/v1/tracks/2LmlZvAmT1L0O3iPVSQWOX,https://api.spotify.com/v1/audio-analysis/2LmlZvAmT1L0O3iPVSQWOX,259147,3
euphoria,Loreen,spotify:track:2knr7ikPt4l7bk92qS4ZXW,0.518,0.679,11,-5.406,0,0.0355,0.079,4.85e-05,0.0588,0.106,132.146,audio_features,2knr7ikPt4l7bk92qS4ZXW,https://api.spotify.com/v1/tracks/2knr7ikPt4l7bk92qS4ZXW,https://api.spotify.com/v1/audio-analysis/2knr7ikPt4l7bk92qS4ZXW,214133,4
wake me up before you go-go,Wham!,spotify:track:0ikz6tENMONtK6qGkOrU3c,0.62,0.573,0,-11.893,1,0.0423,0.271,0.0,0.0607,0.897,81.548,audio_features,0ikz6tENMONtK6qGkOrU3c,https://api.spotify.com/v1/tracks/0ikz6tENMONtK6qGkOrU3c,https://api.spotify.com/v1/audio-analysis/0ikz6tENMONtK6qGkOrU3c,231333,4
walking in memphis,Marc Cohn,spotify:track:5fgkjhICZnqFctrV0AyuQD,0.567,0.512,0,-8.831,1,0.0357,0.545,0.0,0.296,0.334,130.271,audio_features,5fgkjhICZnqFctrV0AyuQD,https://api.spotify.com/v1/tracks/5fgkjhICZnqFctrV0AyuQD,https://api.spotify.com/v1/audio-analysis/5fgkjhICZnqFctrV0AyuQD,252613,4
johnny b. goode,Chuck Berry,spotify:track:2QfiRTz5Yc8DdShCxG1tB2,0.534,0.803,10,-9.129,1,0.0743,0.741,6.07e-05,0.307,0.969,167.983,audio_features,2QfiRTz5Yc8DdShCxG1tB2,https://api.spotify.com/v1/tracks/2QfiRTz5Yc8DdShCxG1tB2,https://api.spotify.com/v1/audio-analysis/2QfiRTz5Yc8DdShCxG1tB2,161560,4
ode to my family,The Cranberries,spotify:track:5kcsc92tGAjS0uvhDY3Mok,0.365,0.443,7,-10.11,1,0.0235,0.0472,1.44e-06,0.344,0.149,93.953,audio_features,5kcsc92tGAjS0uvhDY3Mok,https://api.spotify.com/v1/tracks/5kcsc92tGAjS0uvhDY3Mok,https://api.spotify.com/v1/audio-analysis/5kcsc92tGAjS0uvhDY3Mok,271533,4
ich bin wie du,Marianne Rosenberg,spotify:track:5ZIwhaTKGjxXMfvKO9EVXU,0.481,0.744,0,-9.518,1,0.0776,0.00931,0.0,0.0521,0.6,129.067,audio_features,5ZIwhaTKGjxXMfvKO9EVXU,https://api.spotify.com/v1/tracks/5ZIwhaTKGjxXMfvKO9EVXU,https://api.spotify.com/v1/audio-analysis/5ZIwhaTKGjxXMfvKO9EVXU,218227,4
munich,Editors,spotify:track:1TF8mSG5YHyaS4o3NeBSAo,0.173,0.872,7,-4.39,0,0.0533,0.00052,0.0353,0.324,0.39,149.361,audio_features,1TF8mSG5YHyaS4o3NeBSAo,https://api.spotify.com/v1/tracks/1TF8mSG5YHyaS4o3NeBSAo,https://api.spotify.com/v1/audio-analysis/1TF8mSG5YHyaS4o3NeBSAo,226427,4
candy,Iggy Pop,spotify:track:6sFpmdsk4UDMcDWdy4T1Kc,0.624,0.585,7,-10.812,1,0.03,0.0414,2.08e-05,0.0467,0.646,144.251,audio_features,6sFpmdsk4UDMcDWdy4T1Kc,https://api.spotify.com/v1/tracks/6sFpmdsk4UDMcDWdy4T1Kc,https://api.spotify.com/v1/audio-analysis/6sFpmdsk4UDMcDWdy4T1Kc,253493,4
the unforgiven iii,Metallica,spotify:track:6guXhXMAHU4QYaEsobnS6v,0.298,0.766,4,-3.485,0,0.0347,0.00203,3.84e-06,0.117,0.0923,121.555,audio_features,6guXhXMAHU4QYaEsobnS6v,https://api.spotify.com/v1/tracks/6guXhXMAHU4QYaEsobnS6v,https://api.spotify.com/v1/audio-analysis/6guXhXMAHU4QYaEsobnS6v,466587,4
cose della vita,Eros Ramazzotti,spotify:track:7L93Qjqgh05ZuFflWWyTjN,0.502,0.603,6,-9.496,0,0.0311,0.0634,0.000504,0.224,0.474,176.199,audio_features,7L93Qjqgh05ZuFflWWyTjN,https://api.spotify.com/v1/tracks/7L93Qjqgh05ZuFflWWyTjN,https://api.spotify.com/v1/audio-analysis/7L93Qjqgh05ZuFflWWyTjN,288893,4
baby can i hold you,Tracy Chapman,spotify:track:2DjWsDGgL1xNbhnr7f6t5F,0.692,0.422,2,-10.533,1,0.0333,0.0811,0.0,0.0848,0.468,74.375,audio_features,2DjWsDGgL1xNbhnr7f6t5F,https://api.spotify.com/v1/tracks/2DjWsDGgL1xNbhnr7f6t5F,https://api.spotify.com/v1/audio-analysis/2DjWsDGgL1xNbhnr7f6t5F,193120,4
what i've done,Linkin Park,spotify:track:18lR4BzEs7e3qzc0KVkTpU,0.623,0.93,5,-5.285,1,0.0324,0.0141,1.64e-06,0.138,0.287,120.119,audio_features,18lR4BzEs7e3qzc0KVkTpU,https://api.spotify.com/v1/tracks/18lR4BzEs7e3qzc0KVkTpU,https://api.spotify.com/v1/audio-analysis/18lR4BzEs7e3qzc0KVkTpU,205613,4
everybody's changing,Keane,spotify:track:5hkdfA87RZvNaxl6XiveOA,0.515,0.835,0,-3.564,1,0.0293,0.00146,0.000235,0.101,0.457,94.015,audio_features,5hkdfA87RZvNaxl6XiveOA,https://api.spotify.com/v1/tracks/5hkdfA87RZvNaxl6XiveOA,https://api.spotify.com/v1/audio-analysis/5hkdfA87RZvNaxl6XiveOA,215160,4
can't hold us (feat. ray dalton),Macklemore & Ryan Lewis,spotify:track:3bidbhpOYeV4knp8AIu8Xn,0.641,0.922,2,-4.457,1,0.0786,0.0291,0.0,0.0862,0.847,146.078,audio_features,3bidbhpOYeV4knp8AIu8Xn,https://api.spotify.com/v1/tracks/3bidbhpOYeV4knp8AIu8Xn,https://api.spotify.com/v1/audio-analysis/3bidbhpOYeV4knp8AIu8Xn,258343,4
perhaps love,John Denver,spotify:track:1XeCCcv0C9vD6Z8P9E8uhG,0.393,0.248,9,-10.942,1,0.0363,0.794,1.88e-06,0.0953,0.203,80.755,audio_features,1XeCCcv0C9vD6Z8P9E8uhG,https://api.spotify.com/v1/tracks/1XeCCcv0C9vD6Z8P9E8uhG,https://api.spotify.com/v1/audio-analysis/1XeCCcv0C9vD6Z8P9E8uhG,177307,4
children,Robert Miles,spotify:track:4wtR6HB3XekEengMX17cpc,0.604,0.755,0,-10.761,1,0.0337,0.000298,0.817,0.0625,0.387,137.064,audio_features,4wtR6HB3XekEengMX17cpc,https://api.spotify.com/v1/tracks/4wtR6HB3XekEengMX17cpc,https://api.spotify.com/v1/audio-analysis/4wtR6HB3XekEengMX17cpc,243267,4
little green bag,George Baker Selection,spotify:track:4DR5MStkWtDYf17jBUOo0V,0.706,0.609,7,-14.051,1,0.0322,0.0434,0.000892,0.0771,0.878,103.462,audio_features,4DR5MStkWtDYf17jBUOo0V,https://api.spotify.com/v1/tracks/4DR5MStkWtDYf17jBUOo0V,https://api.spotify.com/v1/audio-analysis/4DR5MStkWtDYf17jBUOo0V,195333,4
undisclosed desires,Muse,spotify:track:0It6VJoMAare1zdV2wxqZq,0.683,0.585,8,-6.76,1,0.0323,0.00819,0.0162,0.0797,0.641,115.997,audio_features,0It6VJoMAare1zdV2wxqZq,https://api.spotify.com/v1/tracks/0It6VJoMAare1zdV2wxqZq,https://api.spotify.com/v1/audio-analysis/0It6VJoMAare1zdV2wxqZq,235000,4
"free fallin' - live at the nokia theatre, los angeles, ca - december 2007",John Mayer,spotify:track:4LloVtxNZpeh7q7xdi1DQc,0.315,0.296,5,-13.262,1,0.0315,0.771,0.0,0.702,0.435,173.509,audio_features,4LloVtxNZpeh7q7xdi1DQc,https://api.spotify.com/v1/tracks/4LloVtxNZpeh7q7xdi1DQc,https://api.spotify.com/v1/audio-analysis/4LloVtxNZpeh7q7xdi1DQc,263573,4
